price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,sqft_basement,age_house,building_renewal,statezip
820000.0,3.0,1.75,2160.0,6272.0,1.0,0.0,4.0,770.0,54,13,WA 98115
661000.0,4.0,2.25,1990.0,4600.0,1.5,2.0,4.0,570.0,82,56,WA 98126
686000.0,3.0,1.5,1840.0,9990.0,2.0,0.0,5.0,0.0,53,53,WA 98177
430000.0,2.0,1.0,990.0,4802.0,1.0,0.0,3.0,0.0,67,2,WA 98117
809000.0,4.0,1.5,1840.0,4337.0,2.0,0.0,4.0,0.0,97,97,WA 98112
440150.0,2.0,1.0,1110.0,6800.0,1.0,0.0,5.0,110.0,67,67,WA 98133
455000.0,2.0,1.0,1170.0,6000.0,1.0,0.0,4.0,200.0,73,16,WA 98103
635000.0,3.0,2.5,1960.0,7200.0,1.0,0.0,4.0,980.0,74,13,WA 98118
985000.0,3.0,1.75,1670.0,5400.0,2.0,0.0,5.0,0.0,102,102,WA 98112
465500.0,3.0,1.75,1890.0,7004.0,1.0,0.0,3.0,600.0,49,21,WA 98118
730000.0,4.0,2.0,2360.0,6000.0,1.0,0.0,5.0,1100.0,75,75,WA 98199
550000.0,3.0,2.0,1810.0,4064.0,1.5,0.0,3.0,0.0,89,12,WA 98103
345000.0,3.0,1.75,1990.0,5650.0,1.0,1.0,3.0,670.0,51,6,WA 98178
342000.0,2.0,2.5,1175.0,1366.0,2.0,0.0,3.0,435.0,9,9,WA 98103
455000.0,2.0,1.0,1140.0,5720.0,1.0,0.0,3.0,290.0,67,2,WA 98115
540000.0,4.0,1.75,1720.0,4240.0,1.5,0.0,4.0,260.0,89,46,WA 98144
544000.0,3.0,1.5,1790.0,8203.0,1.5,1.0,3.0,0.0,104,8,WA 98116
400000.0,3.0,2.5,1495.0,936.0,3.0,0.0,3.0,90.0,8,8,WA 98144
425000.0,3.0,2.25,1660.0,6000.0,1.0,0.0,3.0,550.0,35,0,WA 98122
650000.0,5.0,2.75,2550.0,5040.0,1.5,0.0,5.0,0.0,112,112,WA 98122
850000.0,3.0,1.75,1370.0,3850.0,1.0,0.0,5.0,600.0,103,26,WA 98112
930000.0,4.0,2.5,2200.0,4000.0,2.0,0.0,5.0,770.0,106,106,WA 98119
530000.0,3.0,1.75,1250.0,6041.0,1.5,0.0,5.0,0.0,72,72,WA 98115
500000.0,3.0,1.75,1620.0,4200.0,1.0,0.0,5.0,790.0,69,69,WA 98115
1100000.0,4.0,3.75,2930.0,3200.0,1.5,0.0,5.0,800.0,89,89,WA 98119
689800.0,3.0,2.75,2390.0,9313.0,1.0,0.0,5.0,1000.0,72,72,WA 98133
430000.0,3.0,2.0,1360.0,5120.0,1.5,0.0,4.0,450.0,90,90,WA 98116
785200.0,3.0,2.25,1840.0,3500.0,1.5,0.0,5.0,300.0,104,104,WA 98122
835000.0,4.0,2.75,1550.0,4000.0,1.5,0.0,3.0,0.0,84,17,WA 98105
440000.0,2.0,1.0,1230.0,6600.0,1.0,0.0,3.0,100.0,108,0,WA 98118
613000.0,3.0,2.5,1350.0,3068.0,2.0,0.0,3.0,0.0,23,23,WA 98122
660000.0,3.0,2.5,2290.0,2798.0,3.0,0.0,4.0,0.0,61,31,WA 98102
280000.0,2.0,1.5,1480.0,15641.0,1.0,0.0,4.0,0.0,74,13,WA 98146
235000.0,2.0,1.0,720.0,4840.0,1.0,0.0,4.0,0.0,67,26,WA 98126
390000.0,3.0,2.0,1080.0,7236.0,1.0,0.0,5.0,0.0,67,67,WA 98125
710000.0,3.0,2.0,2140.0,4923.0,1.0,0.0,4.0,1070.0,86,86,WA 98103
312000.0,3.0,2.25,1540.0,5338.0,1.0,0.0,5.0,770.0,60,60,WA 98115
545000.0,3.0,1.75,1810.0,3000.0,1.5,0.0,4.0,0.0,111,111,WA 98107
409950.0,2.0,1.75,1370.0,5125.0,1.0,0.0,5.0,0.0,70,70,WA 98103
847000.0,5.0,1.0,2550.0,4623.0,2.5,0.0,4.0,0.0,109,109,WA 98122
605000.0,3.0,2.0,2060.0,4040.0,1.0,0.0,4.0,940.0,67,26,WA 98103
425000.0,2.0,2.5,1140.0,1182.0,3.0,0.0,3.0,0.0,7,7,WA 98107
210000.0,3.0,1.0,1110.0,7962.0,1.0,0.0,3.0,0.0,52,11,WA 98146
718000.0,3.0,1.0,1030.0,4958.0,1.0,0.0,5.0,0.0,62,16,WA 98105
320000.0,3.0,3.25,1530.0,1602.0,2.0,0.0,3.0,390.0,1,91,WA 98106
390000.0,3.0,2.25,1250.0,7500.0,1.0,0.0,5.0,0.0,72,72,WA 98146
375000.0,4.0,1.75,2200.0,7475.0,1.0,0.0,5.0,1100.0,59,59,WA 98118
240500.0,3.0,1.75,1460.0,10584.0,1.0,0.0,3.0,470.0,17,17,WA 98168
327500.0,3.0,1.0,1070.0,7140.0,1.0,0.0,3.0,0.0,25,25,WA 98118
280000.0,2.0,1.0,960.0,4920.0,1.0,0.0,3.0,0.0,72,15,WA 98117
865000.0,3.0,1.75,2090.0,4725.0,2.0,0.0,3.0,480.0,67,1,WA 98199
135000.0,1.0,1.0,790.0,13062.0,1.0,0.0,3.0,0.0,72,15,WA 98168
437000.0,2.0,1.75,1500.0,6800.0,1.0,0.0,4.0,590.0,72,32,WA 98117
175000.0,2.0,1.0,670.0,2378.0,1.0,0.0,3.0,0.0,95,13,WA 98126
465000.0,3.0,1.0,910.0,4500.0,1.0,0.0,3.0,0.0,66,20,WA 98117
540000.0,3.0,1.0,1050.0,4160.0,1.0,0.0,4.0,0.0,89,46,WA 98115
525000.0,3.0,2.0,1540.0,7800.0,1.0,0.0,3.0,0.0,10,11,WA 98125
760500.0,3.0,2.0,1990.0,3990.0,1.0,0.0,5.0,860.0,102,102,WA 98103
519000.0,2.0,1.0,830.0,2820.0,1.0,0.0,4.0,0.0,94,94,WA 98103
317000.0,3.0,1.0,1010.0,5400.0,1.0,0.0,3.0,0.0,55,25,WA 98144
371000.0,3.0,1.5,1420.0,4500.0,1.0,0.0,3.0,0.0,55,25,WA 98103
499950.0,3.0,2.5,1520.0,2208.0,2.0,0.0,3.0,480.0,7,7,WA 98119
375000.0,2.0,1.0,820.0,6250.0,1.0,0.0,4.0,0.0,92,92,WA 98136
640000.0,3.0,2.5,1690.0,1553.0,2.5,0.0,3.0,0.0,7,7,WA 98199
989000.0,5.0,3.5,3280.0,4000.0,2.0,0.0,3.0,840.0,11,11,WA 98117
365000.0,2.0,1.0,1250.0,8100.0,1.0,0.0,4.0,0.0,67,26,WA 98125
411715.0,3.0,1.75,1840.0,5101.0,1.0,0.0,5.0,800.0,62,16,WA 98108
489000.0,3.0,1.5,1020.0,9072.0,1.0,0.0,3.0,100.0,84,17,WA 98115
355000.0,2.0,1.75,1650.0,4000.0,1.0,0.0,4.0,700.0,67,26,WA 98108
742000.0,3.0,3.25,1540.0,704.0,3.0,0.0,3.0,0.0,3,3,WA 98122
399950.0,3.0,1.5,2080.0,5244.0,1.0,0.0,3.0,890.0,55,25,WA 98125
767450.0,3.0,2.0,1630.0,7599.0,1.0,0.0,3.0,0.0,8,8,WA 98117
586500.0,3.0,2.5,1780.0,1487.0,3.0,0.0,3.0,180.0,8,8,WA 98103
455000.0,3.0,1.75,1420.0,1189.0,3.0,0.0,3.0,0.0,8,8,WA 98103
620000.0,4.0,2.25,2400.0,5350.0,1.5,0.0,4.0,940.0,85,85,WA 98117
269000.0,3.0,1.0,1690.0,4250.0,1.0,0.0,3.0,670.0,47,3,WA 98178
875000.0,3.0,3.5,3250.0,6000.0,2.0,0.0,3.0,750.0,13,13,WA 98136
647500.0,3.0,1.75,1290.0,3870.0,1.0,0.0,5.0,0.0,98,98,WA 98144
450000.0,4.0,1.0,2000.0,4676.0,1.5,0.0,3.0,750.0,98,28,WA 98118
440000.0,3.0,1.0,1050.0,7500.0,1.0,0.0,3.0,0.0,114,9,WA 98136
445000.0,4.0,2.5,2340.0,3784.0,2.0,0.0,3.0,0.0,6,6,WA 98106
875000.0,5.0,2.5,2920.0,5568.0,2.0,0.0,3.0,600.0,108,0,WA 98112
495000.0,5.0,3.0,2440.0,4750.0,1.0,0.0,3.0,990.0,8,8,WA 98108
546000.0,2.0,1.0,970.0,3400.0,1.0,0.0,3.0,0.0,90,3,WA 98109
700000.0,3.0,1.75,1910.0,4800.0,1.0,0.0,3.0,830.0,55,25,WA 98103
640000.0,3.0,1.75,2340.0,4206.0,1.0,0.0,5.0,1170.0,97,97,WA 98144
390000.0,3.0,2.0,1463.0,868.0,3.0,0.0,3.0,0.0,11,11,WA 98115
466500.0,3.0,1.0,1430.0,3840.0,1.0,0.0,3.0,480.0,69,4,WA 98117
356000.0,2.0,1.0,920.0,4095.0,1.0,0.0,4.0,0.0,100,69,WA 98118
229000.0,2.0,1.0,1190.0,7408.0,1.0,0.0,3.0,360.0,73,20,WA 98168
619000.0,4.0,1.75,1660.0,3800.0,1.5,0.0,3.0,0.0,88,11,WA 98115
547000.0,3.0,2.5,1480.0,8381.0,1.0,0.0,4.0,0.0,46,46,WA 98125
499000.0,3.0,3.5,1690.0,1432.0,2.0,0.0,3.0,330.0,6,6,WA 98199
453500.0,4.0,1.75,2000.0,6032.0,1.0,2.0,3.0,700.0,55,25,WA 98146
456000.0,4.0,1.75,1670.0,9886.0,1.0,0.0,5.0,0.0,67,67,WA 98125
335000.0,3.0,2.0,1170.0,5360.0,1.0,0.0,3.0,0.0,95,13,WA 98106
605004.0,4.0,2.0,1370.0,4000.0,2.0,0.0,3.0,0.0,63,20,WA 98199
886000.0,4.0,2.0,2660.0,3900.0,1.5,0.0,4.0,1180.0,91,91,WA 98112
465000.0,3.0,2.25,1530.0,1245.0,2.0,0.0,3.0,480.0,0,0,WA 98122
584000.0,3.0,2.5,1480.0,1485.0,2.0,0.0,3.0,200.0,7,7,WA 98102
275000.0,3.0,3.0,1390.0,1080.0,2.0,0.0,3.0,250.0,8,8,WA 98118
324500.0,3.0,2.5,1660.0,3990.0,2.0,0.0,3.0,0.0,5,5,WA 98118
700000.0,3.0,2.5,2050.0,4185.0,2.0,0.0,3.0,0.0,3,3,WA 98117
385200.0,4.0,1.0,1550.0,7740.0,1.5,0.0,3.0,0.0,60,9,WA 98126
735000.0,4.0,2.5,2820.0,6180.0,2.0,0.0,3.0,770.0,1,91,WA 98118
389250.0,2.0,1.5,1490.0,4080.0,1.0,0.0,3.0,560.0,58,13,WA 98126
545000.0,4.0,2.5,2040.0,6034.0,2.0,0.0,3.0,0.0,24,5,WA 98115
550000.0,3.0,1.5,1900.0,5000.0,1.5,0.0,3.0,260.0,88,11,WA 98115
500000.0,4.0,1.0,1720.0,4011.0,1.5,0.0,4.0,0.0,110,110,WA 98107
920000.0,4.0,2.75,2880.0,5750.0,1.5,0.0,5.0,1170.0,86,44,WA 98116
435000.0,2.0,1.0,1260.0,4080.0,1.5,0.0,5.0,0.0,88,88,WA 98115
253500.0,2.0,1.0,810.0,4800.0,1.0,0.0,3.0,0.0,66,20,WA 98126
595000.0,4.0,2.5,1990.0,2175.0,2.0,0.0,3.0,310.0,9,9,WA 98107
660000.0,3.0,1.75,1980.0,3300.0,1.5,0.0,4.0,840.0,88,21,WA 98115
285000.0,2.0,1.0,780.0,5000.0,1.0,0.0,4.0,0.0,71,71,WA 98146
435000.0,3.0,2.0,980.0,5000.0,1.0,0.0,3.0,0.0,74,18,WA 98144
1280000.0,4.0,3.5,3010.0,3600.0,2.0,0.0,3.0,640.0,15,15,WA 98112
739000.0,4.0,3.0,2720.0,3800.0,2.0,0.0,5.0,920.0,95,80,WA 98115
452000.0,2.0,1.75,1740.0,5400.0,1.0,0.0,4.0,750.0,68,25,WA 98115
279000.0,5.0,2.5,2690.0,5557.0,2.0,0.0,3.0,0.0,2,102,WA 98178
405000.0,2.0,2.0,1405.0,1073.0,2.0,0.0,3.0,265.0,7,7,WA 98122
490000.0,3.0,3.0,1730.0,2940.0,3.0,0.0,3.0,0.0,29,29,WA 98117
445000.0,2.0,1.0,1440.0,3225.0,1.0,0.0,3.0,480.0,99,99,WA 98103
455000.0,3.0,1.0,1300.0,3550.0,1.5,0.0,3.0,0.0,87,3,WA 98105
410000.0,3.0,1.0,1410.0,5060.0,1.0,0.0,4.0,500.0,58,58,WA 98133
450000.0,3.0,1.75,1640.0,13500.0,1.0,0.0,3.0,530.0,74,18,WA 98125
552000.0,2.0,2.5,1380.0,951.0,3.0,0.0,3.0,0.0,8,8,WA 98103
378500.0,2.0,1.0,730.0,7528.0,1.0,0.0,3.0,0.0,68,68,WA 98115
304700.0,2.0,1.0,740.0,5995.0,1.0,0.0,4.0,0.0,65,29,WA 98133
568000.0,3.0,1.75,2050.0,3520.0,1.0,0.0,4.0,980.0,37,37,WA 98136
345000.0,3.0,2.5,1210.0,1420.0,3.0,0.0,3.0,0.0,6,6,WA 98103
435000.0,3.0,2.25,1890.0,7200.0,1.0,0.0,4.0,660.0,41,41,WA 98125
400000.0,2.0,1.0,1140.0,5100.0,1.0,0.0,3.0,0.0,72,15,WA 98136
440000.0,3.0,1.75,2240.0,8153.0,1.0,0.0,3.0,1120.0,66,20,WA 98125
417000.0,2.0,1.0,920.0,6600.0,1.0,0.0,3.0,0.0,95,11,WA 98118
435000.0,2.0,1.0,800.0,5000.0,1.0,0.0,3.0,0.0,108,0,WA 98107
831000.0,4.0,2.5,2030.0,3905.0,1.5,0.0,4.0,400.0,88,21,WA 98103
425000.0,2.0,1.0,910.0,4635.0,1.0,0.0,4.0,0.0,109,109,WA 98107
550000.0,4.0,2.5,2700.0,5100.0,1.0,0.0,4.0,1260.0,46,46,WA 98136
750000.0,4.0,3.25,2050.0,5000.0,2.0,0.0,4.0,680.0,27,27,WA 98112
550000.0,3.0,1.75,1380.0,3402.0,1.5,0.0,3.0,0.0,114,14,WA 98122
352750.0,2.0,1.75,1060.0,1241.0,2.0,0.0,3.0,100.0,6,6,WA 98144
403950.0,2.0,1.0,710.0,1136.0,2.0,0.0,4.0,0.0,71,71,WA 98102
980000.0,4.0,2.5,2730.0,4800.0,1.5,0.0,5.0,500.0,105,26,WA 98119
428000.0,3.0,2.0,1310.0,2550.0,1.0,0.0,3.0,530.0,28,28,WA 98103
559000.0,3.0,1.5,2070.0,5386.0,1.0,0.0,4.0,930.0,66,66,WA 98117
620000.0,3.0,2.5,2590.0,7237.0,2.0,0.0,3.0,0.0,10,11,WA 98125
240000.0,4.0,1.0,1910.0,16320.0,1.5,0.0,3.0,0.0,80,36,WA 98106
489000.0,3.0,3.5,1500.0,1249.0,2.0,0.0,3.0,260.0,10,11,WA 98107
398000.0,3.0,2.5,1720.0,1715.0,2.0,0.0,3.0,480.0,10,11,WA 98136
345000.0,2.0,1.5,1340.0,1210.0,2.0,0.0,3.0,220.0,6,6,WA 98144
365000.0,3.0,2.5,1800.0,2700.0,2.0,0.0,3.0,0.0,3,3,WA 98126
315000.0,3.0,2.5,1480.0,1590.0,2.0,0.0,3.0,330.0,4,4,WA 98106
571000.0,4.0,2.0,2750.0,7807.0,1.5,0.0,5.0,500.0,98,98,WA 98125
420000.0,2.0,1.0,860.0,3880.0,1.0,0.0,4.0,0.0,98,98,WA 98117
700000.0,3.0,2.0,2080.0,3880.0,1.0,0.0,5.0,920.0,60,60,WA 98117
800000.0,3.0,2.25,1620.0,4500.0,2.0,0.0,4.0,0.0,88,21,WA 98119
440000.0,3.0,1.5,1290.0,1286.0,3.0,0.0,3.0,0.0,14,14,WA 98103
558000.0,4.0,2.0,2180.0,3870.0,1.0,0.0,3.0,1160.0,114,9,WA 98122
417500.0,4.0,1.0,1390.0,10800.0,1.5,0.0,4.0,0.0,73,16,WA 98177
1240000.0,5.0,3.0,2830.0,7500.0,2.0,0.0,3.0,370.0,91,16,WA 98105
480000.0,4.0,1.75,2320.0,4322.0,1.0,0.0,3.0,1180.0,104,8,WA 98144
659500.0,3.0,1.75,1820.0,5500.0,1.0,0.0,4.0,200.0,57,13,WA 98115
315000.0,2.0,1.0,1740.0,3622.0,1.0,0.0,4.0,790.0,90,90,WA 98118
268000.0,2.0,1.0,1380.0,5000.0,1.0,0.0,3.0,510.0,71,12,WA 98108
499000.0,2.0,1.0,1220.0,3000.0,1.0,0.0,3.0,300.0,88,11,WA 98117
1070000.0,3.0,3.0,2940.0,4622.0,2.0,0.0,4.0,710.0,26,26,WA 98105
429000.0,3.0,3.25,1410.0,1246.0,3.0,0.0,3.0,0.0,9,9,WA 98103
403000.0,2.0,1.0,1100.0,3598.0,1.0,0.0,4.0,0.0,88,21,WA 98144
516200.0,3.0,2.0,2110.0,5150.0,1.0,0.0,5.0,1030.0,95,80,WA 98118
870000.0,4.0,2.5,3340.0,12248.0,2.0,1.0,3.0,870.0,16,8,WA 98126
429950.0,3.0,1.5,2010.0,9480.0,1.0,0.0,3.0,440.0,63,20,WA 98125
310000.0,3.0,2.5,1780.0,6771.0,1.0,0.0,3.0,550.0,24,5,WA 98106
555000.0,3.0,2.0,2180.0,4976.0,1.5,2.0,4.0,500.0,84,84,WA 98126
433000.0,3.0,1.75,1870.0,7189.0,1.0,0.0,3.0,600.0,55,25,WA 98118
566000.0,4.0,1.75,2440.0,5000.0,1.0,0.0,3.0,1100.0,60,9,WA 98117
700000.0,5.0,2.75,3100.0,9825.0,2.0,2.0,4.0,0.0,64,32,WA 98125
749000.0,3.0,1.0,1580.0,5000.0,1.5,0.0,3.0,0.0,88,11,WA 98117
680000.0,3.0,1.75,1760.0,8400.0,1.0,0.0,4.0,300.0,54,13,WA 98136
1059500.0,5.0,3.25,3230.0,3825.0,2.0,0.0,3.0,750.0,0,0,WA 98117
499950.0,2.0,2.25,1060.0,1208.0,2.0,0.0,3.0,120.0,9,9,WA 98102
399950.0,2.0,1.0,710.0,1157.0,2.0,0.0,4.0,0.0,71,71,WA 98102
850830.0,3.0,2.5,2070.0,13241.0,1.5,0.0,5.0,800.0,104,104,WA 98102
588000.0,4.0,2.0,1680.0,5000.0,1.0,0.0,3.0,700.0,64,9,WA 98115
665000.0,6.0,3.0,4250.0,4400.0,2.5,0.0,4.0,1230.0,112,112,WA 98118
527000.0,2.0,1.75,1640.0,4080.0,1.0,0.0,3.0,800.0,93,14,WA 98105
487028.0,2.0,1.5,1295.0,1093.0,2.0,0.0,3.0,190.0,7,7,WA 98122
799000.0,3.0,1.5,2210.0,6300.0,1.5,0.0,5.0,0.0,98,98,WA 98144
262500.0,3.0,1.5,1160.0,8906.0,1.0,0.0,3.0,0.0,52,11,WA 98118
220000.0,3.0,1.0,1050.0,6300.0,1.0,0.0,3.0,0.0,72,15,WA 98146
650000.0,2.0,1.0,1030.0,5750.0,1.0,0.0,5.0,0.0,86,44,WA 98116
435000.0,3.0,2.5,1420.0,2581.0,3.0,0.0,3.0,0.0,10,11,WA 98133
295000.0,5.0,3.5,2100.0,5107.0,2.0,0.0,3.0,690.0,15,15,WA 98178
1085000.0,5.0,2.5,2340.0,6000.0,2.0,0.0,4.0,0.0,92,92,WA 98144
371000.0,3.0,1.0,890.0,7200.0,1.0,0.0,3.0,0.0,63,20,WA 98125
514000.0,3.0,1.75,1720.0,5899.0,1.0,1.0,3.0,500.0,28,28,WA 98136
386000.0,3.0,1.5,1270.0,1318.0,2.0,0.0,3.0,190.0,10,11,WA 98199
465000.0,4.0,1.75,1470.0,5350.0,1.0,0.0,3.0,490.0,59,9,WA 98125
700000.0,3.0,2.75,2500.0,7378.0,1.0,0.0,5.0,1110.0,66,29,WA 98177
350000.0,3.0,3.25,1460.0,1592.0,2.0,0.0,3.0,330.0,8,8,WA 98126
148000.0,1.0,1.0,620.0,8261.0,1.0,0.0,3.0,0.0,75,45,WA 98106
530000.0,3.0,1.75,1550.0,3680.0,1.0,0.0,3.0,500.0,87,3,WA 98117
349000.0,3.0,2.5,1430.0,1002.0,3.0,0.0,3.0,0.0,12,12,WA 98103
735000.0,4.0,1.75,2460.0,5100.0,1.5,0.0,5.0,1010.0,105,26,WA 98115
476000.0,3.0,1.0,1140.0,5500.0,1.5,0.0,4.0,0.0,106,106,WA 98199
110000.0,2.0,1.0,800.0,15000.0,1.0,0.0,3.0,0.0,87,3,WA 98168
317000.0,3.0,1.0,1160.0,8813.0,1.0,0.0,3.0,0.0,62,6,WA 98125
460000.0,3.0,2.0,2060.0,4437.0,1.0,0.0,3.0,1030.0,85,85,WA 98126
405000.0,3.0,2.0,1640.0,7201.0,1.0,0.0,3.0,0.0,66,20,WA 98125
333000.0,2.0,1.0,720.0,6686.0,1.0,0.0,3.0,0.0,72,15,WA 98117
619400.0,4.0,2.0,2090.0,3610.0,1.5,0.0,5.0,300.0,87,87,WA 98115
547500.0,3.0,3.5,1650.0,2262.0,3.0,0.0,3.0,0.0,4,4,WA 98103
399950.0,2.0,1.0,710.0,1131.0,2.0,0.0,4.0,0.0,71,71,WA 98102
250000.0,2.0,1.5,982.0,846.0,2.0,0.0,3.0,176.0,8,8,WA 98133
545000.0,2.0,1.25,1240.0,2150.0,2.0,0.0,3.0,0.0,0,0,WA 98117
315000.0,2.0,1.0,970.0,5665.0,1.0,0.0,4.0,0.0,106,106,WA 98118
678500.0,3.0,2.0,2460.0,6600.0,1.0,2.0,4.0,1090.0,62,62,WA 98136
580000.0,5.0,2.0,2060.0,6000.0,2.0,0.0,3.0,0.0,111,9,WA 98105
445000.0,3.0,1.0,1050.0,5664.0,1.0,0.0,4.0,140.0,67,26,WA 98115
585000.0,3.0,2.5,1910.0,1501.0,2.5,0.0,3.0,380.0,7,7,WA 98199
480000.0,3.0,2.5,1250.0,1103.0,3.0,2.0,3.0,0.0,9,9,WA 98103
575000.0,2.0,1.0,1510.0,4032.0,1.5,0.0,3.0,200.0,79,40,WA 98199
350000.0,4.0,2.25,2300.0,4600.0,1.5,0.0,4.0,960.0,110,110,WA 98144
599000.0,5.0,2.75,2820.0,4608.0,1.0,0.0,3.0,1370.0,47,3,WA 98117
1184000.0,4.0,2.5,3200.0,7500.0,1.5,1.0,5.0,1340.0,66,29,WA 98115
545000.0,3.0,1.0,1510.0,5000.0,1.5,0.0,3.0,0.0,105,10,WA 98105
440000.0,3.0,1.0,1210.0,5750.0,1.5,0.0,4.0,0.0,104,104,WA 98136
445000.0,5.0,1.75,2460.0,6846.0,1.5,0.0,5.0,1120.0,103,30,WA 98108
397990.0,3.0,1.0,1180.0,11862.0,1.0,0.0,4.0,0.0,66,66,WA 98177
706000.0,3.0,2.75,1900.0,6400.0,1.0,0.0,5.0,490.0,72,72,WA 98105
363000.0,3.0,3.25,1651.0,1779.0,2.0,0.0,3.0,310.0,6,6,WA 98133
620000.0,2.0,1.0,1430.0,3000.0,1.5,0.0,3.0,130.0,85,85,WA 98112
448000.0,2.0,1.5,1630.0,3780.0,1.0,0.0,4.0,740.0,74,13,WA 98107
310000.0,5.0,3.0,1880.0,5000.0,1.0,0.0,3.0,780.0,17,17,WA 98106
495000.0,4.0,2.5,2140.0,7245.0,2.0,0.0,3.0,0.0,11,11,WA 98133
440000.0,3.0,1.0,1710.0,6556.0,1.5,0.0,4.0,510.0,88,21,WA 98133
280000.0,1.0,0.75,420.0,6720.0,1.0,0.0,3.0,0.0,92,6,WA 98108
656500.0,4.0,2.0,2710.0,4750.0,1.0,0.0,4.0,1250.0,95,29,WA 98115
660000.0,3.0,3.0,2340.0,2970.0,2.0,0.0,5.0,180.0,89,89,WA 98103
560000.0,4.0,1.75,1880.0,3880.0,1.5,0.0,4.0,790.0,70,70,WA 98107
594000.0,4.0,1.75,1870.0,5200.0,2.0,0.0,4.0,670.0,77,77,WA 98115
600000.0,3.0,2.25,1480.0,5400.0,2.0,0.0,4.0,0.0,100,69,WA 98122
430000.0,4.0,1.75,1890.0,6000.0,1.0,0.0,4.0,780.0,67,26,WA 98125
312500.0,2.0,1.5,1070.0,1200.0,2.0,0.0,3.0,0.0,15,15,WA 98103
300000.0,3.0,3.25,1470.0,1235.0,2.0,0.0,3.0,290.0,6,6,WA 98108
822500.0,5.0,3.5,2320.0,4960.0,2.0,0.0,5.0,600.0,88,88,WA 98103
1125000.0,6.0,3.75,3010.0,4360.0,2.0,0.0,3.0,1010.0,0,0,WA 98103
285000.0,3.0,1.75,1840.0,8601.0,1.0,0.0,3.0,920.0,109,0,WA 98118
370000.0,2.0,1.0,900.0,4600.0,1.0,0.0,3.0,0.0,63,20,WA 98117
1030000.0,4.0,2.5,2750.0,4800.0,2.0,0.0,3.0,790.0,109,9,WA 98103
775000.0,4.0,2.0,3140.0,10875.0,1.0,1.0,3.0,1200.0,75,45,WA 98199
1335000.0,5.0,2.25,4200.0,5800.0,2.5,0.0,4.0,1290.0,108,24,WA 98112
499950.0,3.0,1.0,1830.0,3000.0,1.5,0.0,3.0,400.0,88,11,WA 98103
153000.0,3.0,1.0,1270.0,6405.0,1.5,0.0,3.0,0.0,70,70,WA 98178
585000.0,3.0,1.0,1870.0,2807.0,1.5,0.0,4.0,290.0,87,87,WA 98107
369500.0,3.0,1.5,1650.0,9957.0,1.0,0.0,4.0,550.0,53,13,WA 98125
305000.0,3.0,1.5,1210.0,5240.0,1.0,0.0,4.0,600.0,31,31,WA 98106
215000.0,2.0,1.0,710.0,7200.0,1.0,0.0,3.0,0.0,71,12,WA 98178
910000.0,5.0,2.5,2350.0,4000.0,2.0,0.0,3.0,0.0,21,21,WA 98112
513000.0,4.0,2.75,2020.0,7070.0,1.0,0.0,5.0,1010.0,56,56,WA 98126
385000.0,3.0,2.25,1920.0,4833.0,1.0,0.0,4.0,860.0,93,93,WA 98133
330000.0,3.0,2.5,1070.0,1155.0,2.0,0.0,3.0,350.0,9,9,WA 98116
799000.0,3.0,2.5,2860.0,4442.0,2.0,0.0,3.0,0.0,14,14,WA 98199
589000.0,3.0,2.0,2250.0,8800.0,1.0,0.0,4.0,1000.0,89,46,WA 98116
538000.0,3.0,1.0,1460.0,7200.0,1.0,0.0,3.0,200.0,108,0,WA 98103
530100.0,3.0,1.0,1540.0,3399.0,1.5,0.0,3.0,340.0,88,11,WA 98117
718500.0,3.0,2.0,2910.0,6600.0,2.0,0.0,4.0,990.0,114,26,WA 98118
556000.0,3.0,1.75,1640.0,7437.0,1.0,0.0,3.0,550.0,66,20,WA 98126
575000.0,3.0,3.0,1384.0,1287.0,2.0,0.0,3.0,240.0,8,8,WA 98102
530000.0,3.0,2.5,1930.0,7214.0,2.0,0.0,3.0,0.0,9,9,WA 98125
496752.0,2.0,1.0,1980.0,5000.0,1.0,0.0,4.0,890.0,91,91,WA 98144
330000.0,3.0,1.75,1430.0,8865.0,1.0,0.0,3.0,0.0,64,9,WA 98125
520500.0,3.0,2.0,1900.0,8100.0,1.0,0.0,4.0,950.0,74,13,WA 98115
460000.0,3.0,1.75,1550.0,4708.0,1.0,0.0,4.0,690.0,65,29,WA 98115
763101.0,3.0,1.75,1990.0,5560.0,1.0,0.0,4.0,890.0,75,25,WA 98105
460000.0,2.0,1.5,1090.0,4000.0,1.0,0.0,3.0,120.0,63,20,WA 98116
825000.0,4.0,1.5,1890.0,6938.0,1.5,0.0,3.0,0.0,95,13,WA 98116
418000.0,4.0,3.0,2360.0,6250.0,1.0,2.0,3.0,900.0,54,2,WA 98118
690000.0,2.0,1.75,1600.0,4000.0,1.0,0.0,5.0,750.0,96,96,WA 98112
300000.0,5.0,3.0,1940.0,6355.0,1.0,0.0,3.0,740.0,7,7,WA 98168
385000.0,4.0,1.75,1690.0,4080.0,1.0,0.0,4.0,820.0,30,30,WA 98144
415000.0,4.0,2.0,1800.0,2970.0,1.0,0.0,4.0,800.0,91,91,WA 98115
235000.0,2.0,1.5,880.0,1805.0,2.0,0.0,3.0,0.0,15,15,WA 98133
667000.0,3.0,1.5,1720.0,8100.0,2.0,0.0,3.0,0.0,107,31,WA 98107
